common_voice_s1_707|তিনি ইংরেজি ভাষায় দক্ষতা বৃদ্ধির জন্য একটি বিদ্যালয়ে ভর্তি হন|তিনি ইংরেজি ভাষায় দক্ষতা বৃদ্ধির জন্য একটি বিদ্যালয়ে ভর্তি হন
common_voice_s1_708|তিনি হুয়াঝৌয়ের কমিশনার হিসাবে পদে পদচ্যুত হন|তিনি হুয়াঝৌয়ের কমিশনার হিসাবে পদে পদচ্যুত হন
common_voice_s1_709|তাই আজ দুপুরের মধ্যেই আটক ব্যক্তিদের মুক্তি দেন|তাই আজ দুপুরের মধ্যেই আটক ব্যক্তিদের মুক্তি দেন
common_voice_s1_710|তিনি নিজেকে কলকাতা হাইকোর্টে উকিল হিসাবে তালিকাভুক্ত করেছিলেন|তিনি নিজেকে কলকাতা হাইকোর্টে উকিল হিসাবে তালিকাভুক্ত করেছিলেন
common_voice_s1_711|তিনি যথেষ্ট অর্থসাহায্য করেন|তিনি যথেষ্ট অর্থসাহায্য করেন
common_voice_s1_712|তিনি নির্বাক চলচ্চিত্রের সংরক্ষণে নিমগ্ন ছিলেন|তিনি নির্বাক চলচ্চিত্রের সংরক্ষণে নিমগ্ন ছিলেন
common_voice_s1_713|তিনি এতিম হয়ে যান|তিনি এতিম হয়ে যান
common_voice_s1_714|তিনি ক্যান্টারবারির পক্ষে প্রথম-শ্রেণীর ক্রিকেট খেলায় অংশ নিতেন|তিনি ক্যান্টারবারির পক্ষে প্রথম-শ্রেণীর ক্রিকেট খেলায় অংশ নিতেন
common_voice_s1_715|ওরা আর্টিলারি ব্যাটালিয়নের দিকে যাচ্ছে|ওরা আর্টিলারি ব্যাটালিয়নের দিকে যাচ্ছে
common_voice_s1_716|তিনি নিজে কুমিল্লা, নোয়াখালী, বরিশাল, হাতিয়া ও সন্দ্বীপ গমন করেছিলেন|তিনি নিজে কুমিল্লা, নোয়াখালী, বরিশাল, হাতিয়া ও সন্দ্বীপ গমন করেছিলেন
common_voice_s1_717|তিনি মূলতঃ উইকেট-রক্ষকের দায়িত্ব পালন করেছেন|তিনি মূলতঃ উইকেট-রক্ষকের দায়িত্ব পালন করেছেন
common_voice_s1_718|তিনিও মাস দুয়েক আগে জানালেন, গৃহহীন শিশুদের সংখ্যা বাড়ছে|তিনিও মাস দুয়েক আগে জানালেন, গৃহহীন শিশুদের সংখ্যা বাড়ছে
common_voice_s1_719|রণবীর এখন গ্রীষ্মের ছুটিতে|রণবীর এখন গ্রীষ্মের ছুটিতে
common_voice_s1_720|তিনি কাউকে না জানিয়ে বাড়ি ছেড়ে পালিয়ে গিয়েছিলেন|তিনি কাউকে না জানিয়ে বাড়ি ছেড়ে পালিয়ে গিয়েছিলেন
common_voice_s1_721|এর ফলে শিশুরা নিঃসঙ্গ হয়ে পড়ছে|এর ফলে শিশুরা নিঃসঙ্গ হয়ে পড়ছে
common_voice_s1_722|আমাদের কৃষকেরা আমাদের আশা দেখাচ্ছেন|আমাদের কৃষকেরা আমাদের আশা দেখাচ্ছেন
common_voice_s1_723|তিনি ইংরেজি ভাষা শিখেছিলেন|তিনি ইংরেজি ভাষা শিখেছিলেন
common_voice_s1_724|তিনি একজন আন্তরিক শাসক, একজন মহান স্থপতি ও সঙ্গীতপ্রেমী ছিলেন|তিনি একজন আন্তরিক শাসক, একজন মহান স্থপতি ও সঙ্গীতপ্রেমী ছিলেন
common_voice_s1_725|তিনি শাসন করেন|তিনি শাসন করেন
common_voice_s1_726|আর কাজ মানেই তো সাফল্য|আর কাজ মানেই তো সাফল্য
common_voice_s1_727|ডাটাফোর্ট দুবাইভিত্তিক কোম্পানি ইনফোফোর্ট এলএলসির ফ্র্যাঞ্চাইজি|ডাটাফোর্ট দুবাইভিত্তিক কোম্পানি ইনফোফোর্ট এলএলসির ফ্র্যাঞ্চাইজি
common_voice_s1_728|তিনি ঐ মাদ্রাসার শিক্ষক হিসেবে নিযুক্ত হন|তিনি ঐ মাদ্রাসার শিক্ষক হিসেবে নিযুক্ত হন
common_voice_s1_729|তিনি প্রাচীন খয়েরেজমিয়ান ভাষার একজন স্থানীয় বক্তা ছিলেন|তিনি প্রাচীন খয়েরেজমিয়ান ভাষার একজন স্থানীয় বক্তা ছিলেন
common_voice_s1_730|কিন্তু তারা সেটা মানতে রাজি ছিল না|কিন্তু তারা সেটা মানতে রাজি ছিল না
common_voice_s1_731|তিনি নিখুঁত ও সৌন্দর্যময় চিত্রকর্মের জন্য বিখ্যাত|তিনি নিখুঁত ও সৌন্দর্যময় চিত্রকর্মের জন্য বিখ্যাত
common_voice_s1_732|তিনি বহু বছর ধরে বৃটিশ ইন্ডিয়ান অ্যাসোসিয়েশনের সাম্মানিক সম্পাদক ছিলেন|তিনি বহু বছর ধরে বৃটিশ ইন্ডিয়ান অ্যাসোসিয়েশনের সাম্মানিক সম্পাদক ছিলেন
common_voice_s1_733|এগুলো এখন অনেকটাই গা সয়ে গেছে মানুষের|এগুলো এখন অনেকটাই গা সয়ে গেছে মানুষের
common_voice_s1_734|তিনি স্বেচ্ছায় ইস্তফা দেন এবং কর্মজীবন হতে অবসর গ্রহণ করেন|তিনি স্বেচ্ছায় ইস্তফা দেন এবং কর্মজীবন হতে অবসর গ্রহণ করেন
common_voice_s1_735|তিনি গোত্রের এক মহিলা, হালাকে বিয়ে করেন এবং হামজা জন্মগ্রহণ করে|তিনি গোত্রের এক মহিলা, হালাকে বিয়ে করেন এবং হামজা জন্মগ্রহণ করে
common_voice_s1_736|তিনি ঢাকা টিচার্স ট্রেনিং কলেজে ভূগোলের অধ্যাপক হন|তিনি ঢাকা টিচার্স ট্রেনিং কলেজে ভূগোলের অধ্যাপক হন
common_voice_s1_737|তিনি গ্রহণ করায় ঠাকুরও মথুরমোহনকে জগদম্বার লীলায় প্রধান রসদদার হিসাবে জানতেন|তিনি গ্রহণ করায় ঠাকুরও মথুরমোহনকে জগদম্বার লীলায় প্রধান রসদদার হিসাবে জানতেন
common_voice_s1_738|তিনি ওই পার্ক কিনেই পার্কের ভেতরে ঢোকেন|তিনি ওই পার্ক কিনেই পার্কের ভেতরে ঢোকেন
common_voice_s1_739|তিনি প্রথম পূর্ণদৈর্ঘ্য হাস্যরসাত্মক চলচ্চিত্রে অভিনয় করেন|তিনি প্রথম পূর্ণদৈর্ঘ্য হাস্যরসাত্মক চলচ্চিত্রে অভিনয় করেন
common_voice_s1_740|তিনি তার পিতার বারো সন্তানের মধ্যে একাদশতম ছিলেন|তিনি তার পিতার বারো সন্তানের মধ্যে একাদশতম ছিলেন
common_voice_s1_741|তিনি এর জন্য প্রয়োজনীয় সরকারী অনুমতি এবং পুঁজির জন্য অপেক্ষা করেননি|তিনি এর জন্য প্রয়োজনীয় সরকারী অনুমতি এবং পুঁজির জন্য অপেক্ষা করেননি
common_voice_s1_742|তিনি বাসনা নামে আরেকটি পত্রিকা চালু করেন|তিনি বাসনা নামে আরেকটি পত্রিকা চালু করেন
common_voice_s1_743|রোহিঙ্গাদের প্রত্যাবাসনের লক্ষ্যে মিয়ানমারের সঙ্গে আলোচনা অব্যাহত রেখেছে বাংলাদেশ|রোহিঙ্গাদের প্রত্যাবাসনের লক্ষ্যে মিয়ানমারের সঙ্গে আলোচনা অব্যাহত রেখেছে বাংলাদেশ
common_voice_s1_744|তিনি প্রতিশ্রুতিশীলতার স্বাক্ষর রেখেছেন|তিনি প্রতিশ্রুতিশীলতার স্বাক্ষর রেখেছেন
common_voice_s1_745|সরকারের ঝুলিতে কী আছে|সরকারের ঝুলিতে কী আছে
common_voice_s1_746|তাঁরা সফর সংক্ষিপ্ত করে কক্সবাজার থেকে বাড়ি ফিরে যাচ্ছেন|তাঁরা সফর সংক্ষিপ্ত করে কক্সবাজার থেকে বাড়ি ফিরে যাচ্ছেন
common_voice_s1_747|তিনি নারী-স্বেচ্ছাসেবিকা বাহিনী গঠন করেছিলেন|তিনি নারী-স্বেচ্ছাসেবিকা বাহিনী গঠন করেছিলেন
common_voice_s1_748|তিনি তার অশ্রুসংবরণ করতে চান কারণ সকল চোখ তার ওপরে থাকবে|তিনি তার অশ্রুসংবরণ করতে চান কারণ সকল চোখ তার ওপরে থাকবে
common_voice_s1_749|কৃত্রিম বুদ্ধিমত্তার বিভিন্ন ক্ষেত্রে প্রয়োগ করে সফল হয়েছে তারা|কৃত্রিম বুদ্ধিমত্তার বিভিন্ন ক্ষেত্রে প্রয়োগ করে সফল হয়েছে তারা
common_voice_s1_750|তিনি সিরিয়ায় দায়িত্ব পালন করেন|তিনি সিরিয়ায় দায়িত্ব পালন করেন
common_voice_s1_751|তিনি বুরসায় মৃত্যুবরণ করেন|তিনি বুরসায় মৃত্যুবরণ করেন
common_voice_s1_752|নাজমা, দিস জেন্টলম্যান ইজ ফ্রম বাংলাদেশ অ্যান্ড হি লিভস ইন মিনেসোটা|নাজমা, দিস জেন্টলম্যান ইজ ফ্রম বাংলাদেশ অ্যান্ড হি লিভস ইন মিনেসোটা
common_voice_s1_753|তিনি মেয়েকে যোগ অনুশীলনের সাথে পরিচয় করিয়ে দিয়েছিলেন|তিনি মেয়েকে যোগ অনুশীলনের সাথে পরিচয় করিয়ে দিয়েছিলেন
common_voice_s1_754|বাংলাদেশের গর্ব সুন্দরবনের রাজকীয় বঙ্গীয় বাঘের অবস্থাও তথৈবচ|বাংলাদেশের গর্ব সুন্দরবনের রাজকীয় বঙ্গীয় বাঘের অবস্থাও তথৈবচ
common_voice_s1_755|তিনি 'লোকমাতা' সম্মান লাভ করেন|তিনি 'লোকমাতা' সম্মান লাভ করেন
common_voice_s1_756|তিনি মানুষে-মানুষে কোনও ভেদাভেদে বিশ্বাস করতেন না|তিনি মানুষে-মানুষে কোনও ভেদাভেদে বিশ্বাস করতেন না
common_voice_s1_757|তিনি সংবাদ প্রভাকর পত্রিকার সম্পাদনায় নিযুক্ত হয়েছিলেন|তিনি সংবাদ প্রভাকর পত্রিকার সম্পাদনায় নিযুক্ত হয়েছিলেন
common_voice_s1_758|তিনি ইংল্যান্ড থেকে পালিয়ে যান|তিনি ইংল্যান্ড থেকে পালিয়ে যান
common_voice_s1_759|তিনি মহিলাদের হেগ সম্মেলনে আর্মেনিয়ার প্রতিনিধিত্ব করেছিলেন|তিনি মহিলাদের হেগ সম্মেলনে আর্মেনিয়ার প্রতিনিধিত্ব করেছিলেন
common_voice_s1_760|তিনি যুদ্ধে স্বামী হারানো নারীদের প্রতি সমবেদনা জানিয়েও চিঠি লেখেন|তিনি যুদ্ধে স্বামী হারানো নারীদের প্রতি সমবেদনা জানিয়েও চিঠি লেখেন
common_voice_s1_761|তিনি প্রথম উত্থাপন করেছিলেন|তিনি প্রথম উত্থাপন করেছিলেন
common_voice_s1_762|তিনি জুলের প্রথম সূত্র আবিষ্কার করেন|তিনি জুলের প্রথম সূত্র আবিষ্কার করেন
common_voice_s1_763|তিনি ছিলেন লোহাত পানওয়ার এবং হংস দেবীর একমাত্র সন্তান|তিনি ছিলেন লোহাত পানওয়ার এবং হংস দেবীর একমাত্র সন্তান
common_voice_s1_764|রোজা শুরুর আগের দিন বাজারে এসে দেখি দাম প্রচুর বেড়েছে|রোজা শুরুর আগের দিন বাজারে এসে দেখি দাম প্রচুর বেড়েছে
common_voice_s1_765|তিনি সফলভাবে কামরূপ অঞ্চলে বন্দী হন|তিনি সফলভাবে কামরূপ অঞ্চলে বন্দী হন
common_voice_s1_766|তিনি নিজেই এটির পরিকল্পনাকারী এবং সম্পাদক হিসেবে কাজ করেছিলেন|তিনি নিজেই এটির পরিকল্পনাকারী এবং সম্পাদক হিসেবে কাজ করেছিলেন
common_voice_s1_767|তিনি অস্টিনের সাথে প্রেম করেছিলেন, তার মতে এটি ছিল বালকসুলভ প্রেম|তিনি অস্টিনের সাথে প্রেম করেছিলেন, তার মতে এটি ছিল বালকসুলভ প্রেম
common_voice_s1_768|তিনি ফিলিস্তিনে অভিবাসন করেন|তিনি ফিলিস্তিনে অভিবাসন করেন
common_voice_s1_769|কোষের প্রোটোপ্লাজমের নামকরণ করেন কে|কোষের প্রোটোপ্লাজমের নামকরণ করেন কে
common_voice_s1_770|কোষের কোন অঙ্গাণুতে প্রোটিন সংশ্লেষ ঘটে|কোষের কোন অঙ্গাণুতে প্রোটিন সংশ্লেষ ঘটে
common_voice_s1_771|এ ব্যাপারে তদন্ত করে বিস্তারিত জানানো হবে|এ ব্যাপারে তদন্ত করে বিস্তারিত জানানো হবে
common_voice_s1_772|লুকা মদরিচের শৈশব কেটেছে লুকিয়ে লুকিয়ে|লুকা মদরিচের শৈশব কেটেছে লুকিয়ে লুকিয়ে
common_voice_s1_773|মোদির নেতৃত্বাধীন বিজেপিকে নিয়ে উদ্বেগ উৎকণ্ঠার কারণটি খুব সোজা|মোদির নেতৃত্বাধীন বিজেপিকে নিয়ে উদ্বেগ উৎকণ্ঠার কারণটি খুব সোজা
common_voice_s1_774|তিনি পরীক্ষা চালাতে পারেন|তিনি পরীক্ষা চালাতে পারেন
common_voice_s1_775|তিনি শয়ের জন্য এই পদটি পাওয়ার ব্যবস্থা করে দেন|তিনি শয়ের জন্য এই পদটি পাওয়ার ব্যবস্থা করে দেন
common_voice_s1_776|এখনো হচ্ছে ঐটা|এখনো হচ্ছে ঐটা
common_voice_s1_777|তিনি একজন সচেতন নাস্তিক ছিলেন|তিনি একজন সচেতন নাস্তিক ছিলেন
common_voice_s1_778|তিনি প্রথম ফুসফুসের রক্ত সঞ্চালন বর্ণনা করার জন্য পরিচিত|তিনি প্রথম ফুসফুসের রক্ত সঞ্চালন বর্ণনা করার জন্য পরিচিত
common_voice_s1_779|তিনি কেবলমাত্র ব্যাটিং গড়ে ডব্লিউজি গ্রেসের পিছনে ছিলেন|তিনি কেবলমাত্র ব্যাটিং গড়ে ডব্লিউজি গ্রেসের পিছনে ছিলেন
common_voice_s1_780|তাঁর এই বক্তব্য ইতিবাচক|তাঁর এই বক্তব্য ইতিবাচক
common_voice_s1_781|তিনি কেদাহ জয় করেন|তিনি কেদাহ জয় করেন
common_voice_s1_782|তিনি প্রচুর গৌরব, নিন্দা ও প্রশংসাসূচক কবিতা রচনা করেছেন|তিনি প্রচুর গৌরব, নিন্দা ও প্রশংসাসূচক কবিতা রচনা করেছেন
common_voice_s1_783|তিনি ছিলেন ইমাম আহমদ রেজা খান কাদেরী বেরলভীর ছোট ভাই|তিনি ছিলেন ইমাম আহমদ রেজা খান কাদেরী বেরলভীর ছোট ভাই
common_voice_s1_784|তিনি একজন খুব সুন্দরী মহিলা ছিলেন|তিনি একজন খুব সুন্দরী মহিলা ছিলেন
common_voice_s1_785|তিনি এই নতুন জীবনধারা উপভোগও করতেন|তিনি এই নতুন জীবনধারা উপভোগও করতেন
common_voice_s1_786|এরপর ছোটখাটো আরো অনেক বেখাপ্পা কাহিনী আছে|এরপর ছোটখাটো আরো অনেক বেখাপ্পা কাহিনী আছে
common_voice_s1_787|তিনি ইন্ডিয়ান ইরিগেশন কমিশনে যোগদান করেন|তিনি ইন্ডিয়ান ইরিগেশন কমিশনে যোগদান করেন
common_voice_s1_788|কৃষ্ণগহ্বরের সীমানা বা ঘটনা দিগন্তে তা সংরক্ষিত থাকে|কৃষ্ণগহ্বরের সীমানা বা ঘটনা দিগন্তে তা সংরক্ষিত থাকে
common_voice_s1_789|একটি টাইম স্কেল ও জীবনভর একটি ইনক্রিমেন্ট|একটি টাইম স্কেল ও জীবনভর একটি ইনক্রিমেন্ট
common_voice_s1_790|তিনি সিলেট অঞ্চলে তিনটি চা বাগান প্রতিষ্ঠা করেন|তিনি সিলেট অঞ্চলে তিনটি চা বাগান প্রতিষ্ঠা করেন
common_voice_s1_791|ব্যাংকিং খাত সুস্থ না হলে ব্যবসা বাণিজ্যের প্রসার ঘটবে না|ব্যাংকিং খাত সুস্থ না হলে ব্যবসা বাণিজ্যের প্রসার ঘটবে না
common_voice_s1_792|তিনি চমৎকার ক্রীড়াশৈলী প্রদর্শনে সক্ষমতা দেখান|তিনি চমৎকার ক্রীড়াশৈলী প্রদর্শনে সক্ষমতা দেখান
common_voice_s1_793|তিনি মীরজাফরকে ক্ষমা করে তাকে শপথ নিতে বললেন|তিনি মীরজাফরকে ক্ষমা করে তাকে শপথ নিতে বললেন
common_voice_s1_794|যে কারণে সূচকের খানিকটা পতন ঘটেছে|যে কারণে সূচকের খানিকটা পতন ঘটেছে
common_voice_s1_795|তিনি আরবি ভাষা শেখার জন্য মাদ্রাসায় ভর্তি হন|তিনি আরবি ভাষা শেখার জন্য মাদ্রাসায় ভর্তি হন
common_voice_s1_796|তাদের কাছে অন্য যেকোনো ধর্মের মানুষই অস্পৃশ্য|তাদের কাছে অন্য যেকোনো ধর্মের মানুষই অস্পৃশ্য
common_voice_s1_797|বাবা ছেলের সম্পর্ক নিয়ে গল্প|বাবা ছেলের সম্পর্ক নিয়ে গল্প
common_voice_s1_798|এই সব লেখা তার স্মৃতি হয়ে থাকবে|এই সব লেখা তার স্মৃতি হয়ে থাকবে
common_voice_s1_799|তিনি তার ধার্মিকতা, উত্তম আচরণ ও বুদ্ধিমত্তার জন্য পরিচিত ছিলেন|তিনি তার ধার্মিকতা, উত্তম আচরণ ও বুদ্ধিমত্তার জন্য পরিচিত ছিলেন
common_voice_s1_800|তিনি ছিলেন ব্রিটিশ সাইন্স এসোসিয়েশনের অন্যতম প্রতিষ্ঠাতা|তিনি ছিলেন ব্রিটিশ সাইন্স এসোসিয়েশনের অন্যতম প্রতিষ্ঠাতা
common_voice_s1_801|তিনি পড়াশোনা শেষ করতে পারেননি|তিনি পড়াশোনা শেষ করতে পারেননি
common_voice_s1_802|সাবসেট কাকে বলে|সাবসেট কাকে বলে
common_voice_s1_803|ফলপ্রসূ আলোচনার দাবি পশ্চিমবঙ্গের মুখ্যমন্ত্রীর|ফলপ্রসূ আলোচনার দাবি পশ্চিমবঙ্গের মুখ্যমন্ত্রীর
common_voice_s1_804|তিনি নেপালি লোকসঙ্গীত ও ছড়ার প্রতি আকৃষ্ট হতে শুরু করেন|তিনি নেপালি লোকসঙ্গীত ও ছড়ার প্রতি আকৃষ্ট হতে শুরু করেন
common_voice_s1_805|তিনি একটি নাট্যদল গঠন করেন|তিনি একটি নাট্যদল গঠন করেন
common_voice_s1_806|তিনি ফৈজাবাদ থেকে লখনৌয়ে রাজধানী স্থানান্তর করে|তিনি ফৈজাবাদ থেকে লখনৌয়ে রাজধানী স্থানান্তর করে
common_voice_s1_807|"তিনি ""শারীরিক শ্রম"" উপভোগ করেন নি, তবে পড়তে পছন্দ করেছিলেন"|"তিনি ""শারীরিক শ্রম"" উপভোগ করেন নি, তবে পড়তে পছন্দ করেছিলেন"
common_voice_s1_808|তিনি পরবর্তী কয়েক বছর চাকরি করেন|তিনি পরবর্তী কয়েক বছর চাকরি করেন
common_voice_s1_809|তিনি ধর্মসীমা নামে এক বিখ্যাত বৌদ্ধ ভিক্ষুর সাথে সাক্ষাৎ করেন|তিনি ধর্মসীমা নামে এক বিখ্যাত বৌদ্ধ ভিক্ষুর সাথে সাক্ষাৎ করেন
common_voice_s1_810|তিনি জাতিগতভাবে তুর্কীয় ছিলেন|তিনি জাতিগতভাবে তুর্কীয় ছিলেন
common_voice_s1_811|হালদা ভ্যালি কোথায় অবস্থিত|হালদা ভ্যালি কোথায় অবস্থিত
common_voice_s1_812|তিনি সংক্ষিপ্ত গীতিনাট্য রচনা করেছিলেন|তিনি সংক্ষিপ্ত গীতিনাট্য রচনা করেছিলেন
common_voice_s1_813|তিনি তাতে সক্রিয় অংশ নিয়েছিলেন|তিনি তাতে সক্রিয় অংশ নিয়েছিলেন
common_voice_s1_814|তিনি চিকিৎসক হিসেবে কাজ করতে শুরু করেন|তিনি চিকিৎসক হিসেবে কাজ করতে শুরু করেন
common_voice_s1_815|তিনি কয়েকটি বনাঞ্চলকে আবাদী জমিতে আনয়ন করেন|তিনি কয়েকটি বনাঞ্চলকে আবাদী জমিতে আনয়ন করেন
common_voice_s1_816|তিনি সৌত্রান্তিক দর্শনকেও যোগ করেন|তিনি সৌত্রান্তিক দর্শনকেও যোগ করেন
common_voice_s1_817|তিনি হয়েছিলেন মিরাটের নিকটবর্তী একটি ছোট রাজ্য সারধনের শাসক|তিনি হয়েছিলেন মিরাটের নিকটবর্তী একটি ছোট রাজ্য সারধনের শাসক
common_voice_s1_818|সেই ষাঁড়ের গল্পটি মনে রেখ|সেই ষাঁড়ের গল্পটি মনে রেখ
common_voice_s1_819|চটি-রক্ষক সন্দিগ্ধভাবে কহিল, না মহাশয় তাহা হইবে না|চটি-রক্ষক সন্দিগ্ধভাবে কহিল, না মহাশয় তাহা হইবে না
common_voice_s1_820|কিছুটা ব্যথা লাগে|কিছুটা ব্যথা লাগে
common_voice_s1_821|শুক্তির অভ্যন্তরীণ পদার্থটি বাহির হইতে নানাপ্রকার উপাদান গ্রহণ করিয়া ঐ বাহ্য আবরণ প্রস্তুত করে|শুক্তির অভ্যন্তরীণ পদার্থটি বাহির হইতে নানাপ্রকার উপাদান গ্রহণ করিয়া ঐ বাহ্য আবরণ প্রস্তুত করে
common_voice_s1_822|আমি বাঁ-দিকে থাকবো|আমি বাঁ-দিকে থাকবো
common_voice_s1_823|আগের দুটি আসরে পর্যাপ্ত সুযোগ থাকা সত্ত্বেও বিশ্বকাপ অভিষেক হয়নি ওয়ালকটের|আগের দুটি আসরে পর্যাপ্ত সুযোগ থাকা সত্ত্বেও বিশ্বকাপ অভিষেক হয়নি ওয়ালকটের
common_voice_s1_824|আমার ভয়ানক রাগ হচ্ছে|আমার ভয়ানক রাগ হচ্ছে
common_voice_s1_825|এই মিষ্টি বনরুটি গুলো ভালো হবে|এই মিষ্টি বনরুটি গুলো ভালো হবে
common_voice_s1_826|সুখের জন্য যেন আমরা জগতের দিকে চাহিয়া না থাকি|সুখের জন্য যেন আমরা জগতের দিকে চাহিয়া না থাকি
common_voice_s1_827|হরিমোহিনী কহিলেন, যখনই ফুরসত পাই রাধারানীর কাছ থেকে তোমার বই পড়িয়ে শুনি|হরিমোহিনী কহিলেন, যখনই ফুরসত পাই রাধারানীর কাছ থেকে তোমার বই পড়িয়ে শুনি
common_voice_s1_828|তিনি বলেন, ইহা অপেক্ষা বরং বঙ্গোপসাগরের জলে সকলকে ডুবাইয়া মারা শ্রেয়ঃ|তিনি বলেন, ইহা অপেক্ষা বরং বঙ্গোপসাগরের জলে সকলকে ডুবাইয়া মারা শ্রেয়ঃ
common_voice_s1_829|সুশীল তাঁহাকে যতই অল্প খাইতে দিত পেটের জ্বালায় তিনি ততই অস্থির হইয়া বেড়াইতেন|সুশীল তাঁহাকে যতই অল্প খাইতে দিত পেটের জ্বালায় তিনি ততই অস্থির হইয়া বেড়াইতেন
common_voice_s1_830|উদয়াদিত্য পুঁথি ঝাঁপিয়া তাঁহার খাটে গিয়া বসিলেন|উদয়াদিত্য পুঁথি ঝাঁপিয়া তাঁহার খাটে গিয়া বসিলেন
common_voice_s1_831|নইলে বাছুর তুমি কখনও ফেরত পেতে না|নইলে বাছুর তুমি কখনও ফেরত পেতে না
common_voice_s1_832|নির্বাহী ম্যাজিস্ট্রেট সুরতহাল করে লাশ ময়নাতদন্তের জন্য নরসিংদী সদর হাসপাতালে পাঠিয়েছেন|নির্বাহী ম্যাজিস্ট্রেট সুরতহাল করে লাশ ময়নাতদন্তের জন্য নরসিংদী সদর হাসপাতালে পাঠিয়েছেন
common_voice_s1_833|সমালোচনার উদ্দেশ্যে আমি এ-কথা বলিতেছি না, কেবল সত্যকে আপনাদের সম্মুখে স্পষ্ট করিয়া ধরিতেছি|সমালোচনার উদ্দেশ্যে আমি এ-কথা বলিতেছি না, কেবল সত্যকে আপনাদের সম্মুখে স্পষ্ট করিয়া ধরিতেছি
common_voice_s1_834|সুতরাং আমি নিশ্চিত ভবিষ্যদ্বাণী করতে পারি যে, তোমার দাম্পত্য-জীবন খুব সুখের হবে|সুতরাং আমি নিশ্চিত ভবিষ্যদ্বাণী করতে পারি যে, তোমার দাম্পত্য-জীবন খুব সুখের হবে
common_voice_s1_835|তোমার লোককে ফোন দাও|তোমার লোককে ফোন দাও
common_voice_s1_836|দু-একজনের সঙ্গে হাই ফাইভের পরই বুঝি মনে হলো, এটুকু যথেষ্ট নয়|দু-একজনের সঙ্গে হাই ফাইভের পরই বুঝি মনে হলো, এটুকু যথেষ্ট নয়
common_voice_s1_837|আমাদের শুধু প্রকাশ্যে দাঁড়িয়ে থাকতে হবে যাতে ওরা ভয় পেয়ে চলে যায়|আমাদের শুধু প্রকাশ্যে দাঁড়িয়ে থাকতে হবে যাতে ওরা ভয় পেয়ে চলে যায়
common_voice_s1_838|মনে মনে নিজের উপর অহংকার ছিল, আর মানুষের উপর ছিল বিশ্বাস|মনে মনে নিজের উপর অহংকার ছিল, আর মানুষের উপর ছিল বিশ্বাস
common_voice_s1_839|সে হয়তো ঢাকাতেই কোনো এক বাসায় থাকে|সে হয়তো ঢাকাতেই কোনো এক বাসায় থাকে
common_voice_s1_840|কলঙ্কের প্রশস্ত জায়গা তারার মধ্যে নেই, চাঁদের মধ্যেই আছে|কলঙ্কের প্রশস্ত জায়গা তারার মধ্যে নেই, চাঁদের মধ্যেই আছে
common_voice_s1_841|এখন অমলকে লেখায় প্রবৃত্ত করাইবার জন্য একমাত্র তাহারই উৎসাহ ও উত্তেজনার প্রয়োজন রহিল না|এখন অমলকে লেখায় প্রবৃত্ত করাইবার জন্য একমাত্র তাহারই উৎসাহ ও উত্তেজনার প্রয়োজন রহিল না
common_voice_s1_842|সুচেতসিংহ হাসিয়া নিজের হাতের দিকে চাহিয়া কহিলেন এই দুইখানা হাতই যথেষ্ট|সুচেতসিংহ হাসিয়া নিজের হাতের দিকে চাহিয়া কহিলেন এই দুইখানা হাতই যথেষ্ট
common_voice_s1_843|এবার বুঝি আমার পালা|এবার বুঝি আমার পালা
common_voice_s1_844|তুমি কী খাবে|তুমি কী খাবে
common_voice_s1_845|প্রভু যেন আমাকে এই কার্যের যোগ্য করেন|প্রভু যেন আমাকে এই কার্যের যোগ্য করেন
common_voice_s1_846|চল, ছোট, দে উড়াল|চল, ছোট, দে উড়াল
common_voice_s1_847|দামিনী বলিল, খাবার আনিয়াছি|দামিনী বলিল, খাবার আনিয়াছি
common_voice_s1_848|বিবাহকে একটা অপবিত্র, একটা নিম্ন পর্যায়ের ব্যাপার বলিয়া মনে করা হয়|বিবাহকে একটা অপবিত্র, একটা নিম্ন পর্যায়ের ব্যাপার বলিয়া মনে করা হয়
common_voice_s1_849|শশীকে চুপ করিয়া থাকিতে হয়|শশীকে চুপ করিয়া থাকিতে হয়
common_voice_s1_850|দরজা পর্যন্ত গিয়া একবার দাঁড়াইল|দরজা পর্যন্ত গিয়া একবার দাঁড়াইল
common_voice_s1_851|আপত্তি সত্ত্বেও আমি এই কাজ করছি, সেলিটো|আপত্তি সত্ত্বেও আমি এই কাজ করছি, সেলিটো
common_voice_s1_852|তুমি ধাক্কা মেরে দেবে|তুমি ধাক্কা মেরে দেবে
common_voice_s1_853|অনেক যন্ত্রণার মধ্যে আছি|অনেক যন্ত্রণার মধ্যে আছি
common_voice_s1_854|তাহার পরে বাকি চোখটাও দিনে দিনে অল্পে অল্পে অন্ধকারে আবৃত হইয়া গেল|তাহার পরে বাকি চোখটাও দিনে দিনে অল্পে অল্পে অন্ধকারে আবৃত হইয়া গেল
common_voice_s1_855|মফিজুল ইসলাম বিন্দু থেকে বৃত্ত নামে একটি চলচ্চিত্রে নায়কের ভূমিকায় অভিনয় করেছেন|মফিজুল ইসলাম বিন্দু থেকে বৃত্ত নামে একটি চলচ্চিত্রে নায়কের ভূমিকায় অভিনয় করেছেন
